0.11740,0.10080
0.60490,0.62240
0.68490,0.70300
0.72850,0.75080
0.75930,0.76070
0.77850,0.78390
0.78040,0.80410
0.81070,0.82670
0.81930,0.82690
0.82510,0.83540
0.82460,0.84330
