0.10120,0.10500
0.48600,0.45450
0.60950,0.61220
0.66890,0.66400
0.70920,0.71680
0.73880,0.74600
0.75130,0.76070
0.77870,0.77680
0.80190,0.79970
0.80810,0.80950
0.82270,0.82320
0.83230,0.83270
0.84840,0.84720
