0.07241,0.06227,0.06738nan,0.05945,0.06669
0.04884,0.03969,0.03808nan,0.04967,0.05313
0.04055,0.02792,0.02573nan,0.04300,0.04479
0.03374,0.02163,0.02056nan,0.03770,0.04091
0.02885,0.01793,0.01762nan,0.03585,0.03920
0.02569,0.01523,0.01550nan,0.03612,0.03713
0.02358,0.01403,0.01325nan,0.03715,0.03838
0.02060,0.01230,0.01237nan,0.03788,0.03601
0.01956,0.01184,0.01174nan,0.04026,0.03506
0.01861,0.01110,0.01109nan,0.03998,0.03621
0.01773,0.01092,0.01056nan,0.03919,0.03510
0.01644,0.01029,0.01040nan,0.03828,0.03557
0.01576,0.00968,0.01001nan,0.03746,0.03742
0.01547,0.00995,0.00959nan,0.03891,0.03606
0.01487,0.00910,0.00939nan,0.03581,0.03489
0.01457,0.00900,0.00872nan,0.03816,0.03423
0.01355,0.00878,0.00869nan,0.03696,0.03469
0.01327,0.00817,0.00856nan,0.03598,0.03226
0.01283,0.00784,0.00843nan,0.03683,0.03285
0.01244,0.00809,0.00731nan,0.03538,0.03156
0.01225,0.00741,0.00737nan,0.03487,0.03039
0.01193,0.00753,0.00714nan,0.03400,0.02949
0.01165,0.00714,0.00692nan,0.03191,0.02989
0.01133,0.00716,0.00680nan,0.03129,0.03009
0.01131,0.00710,0.00655nan,0.03216,0.02901
0.01077,0.00697,0.00653nan,0.03156,0.02817
0.01063,0.00663,0.00613nan,0.02807,0.02824
0.01054,0.00639,0.00640nan,0.02737,0.02869
0.00992,0.00599,0.00606nan,0.03056,0.02722
0.00970,0.00661,0.00567nan,0.02822,0.02786
0.00970,0.00624,0.00574nan,0.02872,0.02840
0.00933,0.00579,0.00530nan,0.02729,0.02656
0.00953,0.00573,0.00553nan,0.02719,0.02626
0.00886,0.00585,0.00518nan,0.02754,0.02537
0.00876,0.00593,0.00565nan,0.02651,0.02495
0.00896,0.00582,0.00557nan,0.02617,0.02400
0.00822,0.00600,0.00520nan,0.02550,0.02459
0.00836,0.00542,0.00519nan,0.02610,0.02501
0.00817,0.00545,0.00497nan,0.02626,0.02504
0.00827,0.00563,0.00481nan,0.02688,0.02443
0.00817,0.00563,0.00494nan,0.02597,0.02467
0.06746,0.07397,0.07699nan,0.07450,0.07745
0.05080,0.03622,0.03692nan,0.04685,0.05302
0.04024,0.02501,0.02498nan,0.04144,0.04443
0.03410,0.01884,0.01936nan,0.03880,0.04058
0.02864,0.01591,0.01726nan,0.03743,0.04053
0.02516,0.01374,0.01521nan,0.04024,0.03909
0.02308,0.01193,0.01345nan,0.03899,0.03753
0.02113,0.01127,0.01286nan,0.04177,0.03931
0.02010,0.01062,0.01177nan,0.04097,0.03931
0.01823,0.00983,0.01109nan,0.04096,0.03841
0.01773,0.00959,0.01095nan,0.04142,0.03886
0.01675,0.00913,0.01003nan,0.03909,0.03788
0.01583,0.00863,0.00897nan,0.03676,0.03698
0.01495,0.00837,0.00922nan,0.03828,0.03706
0.01470,0.00833,0.00854nan,0.03514,0.03593
0.01420,0.00785,0.00828nan,0.03506,0.03446
0.01366,0.00804,0.00785nan,0.03370,0.03527
0.01354,0.00732,0.00793nan,0.03313,0.03359
0.01266,0.00711,0.00739nan,0.03247,0.03207
0.01244,0.00724,0.00713nan,0.03187,0.03041
0.01218,0.00642,0.00698nan,0.03112,0.03122
0.01214,0.00624,0.00652nan,0.03127,0.03122
0.01166,0.00619,0.00628nan,0.03060,0.02983
0.01146,0.00613,0.00667nan,0.02993,0.02932
0.01086,0.00645,0.00591nan,0.03000,0.02911
0.01111,0.00619,0.00611nan,0.02959,0.02924
0.01042,0.00605,0.00556nan,0.02765,0.02885
0.01040,0.00590,0.00530nan,0.02763,0.02647
0.01060,0.00543,0.00511nan,0.02680,0.02648
0.00988,0.00585,0.00514nan,0.02542,0.02618
0.00973,0.00568,0.00524nan,0.02592,0.02569
0.00962,0.00531,0.00489nan,0.02566,0.02534
0.00962,0.00540,0.00506nan,0.02522,0.02485
0.00902,0.00509,0.00535nan,0.02436,0.02455
0.00934,0.00520,0.00482nan,0.02518,0.02502
0.00893,0.00509,0.00495nan,0.02362,0.02413
0.00926,0.00496,0.00478nan,0.02359,0.02464
0.00863,0.00486,0.00490nan,0.02321,0.02319
0.00861,0.00486,0.00448nan,0.02426,0.02343
0.00890,0.00506,0.00461nan,0.02314,0.02325
0.00860,0.00478,0.00434nan,0.02256,0.02378
